fecha_dato,ncodpers,ind_empleado,pais_residencia,sexo,age,fecha_alta,ind_nuevo,antiguedad,indrel,ult_fec_cli_1t,indrel_1mes,tiprel_1mes,indresi,indext,conyuemp,canal_entrada,indfall,tipodom,cod_prov,nomprov,ind_actividad_cliente,renta,segmento,ind_ahor_fin_ult1,ind_aval_fin_ult1,ind_cco_fin_ult1,ind_cder_fin_ult1,ind_cno_fin_ult1,ind_ctju_fin_ult1,ind_ctma_fin_ult1,ind_ctop_fin_ult1,ind_ctpp_fin_ult1,ind_deco_fin_ult1,ind_deme_fin_ult1,ind_dela_fin_ult1,ind_ecue_fin_ult1,ind_fond_fin_ult1,ind_hip_fin_ult1,ind_plan_fin_ult1,ind_pres_fin_ult1,ind_reca_fin_ult1,ind_tjcr_fin_ult1,ind_valo_fin_ult1,ind_viv_fin_ult1,ind_nomina_ult1,ind_nom_pens_ult1,ind_recibo_ult1
2016-01-28,16426,N,ES,V,49,1995-03-31,0.0,250,1.0,,1.0,I,S,N,,KAT,N,1.0,28.0,MADRID,1.0,143793.48,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
2016-02-28,16426,N,ES,V,49,1995-03-31,0.0,251,1.0,,1.0,I,S,N,,KAT,N,1.0,28.0,MADRID,1.0,143793.48,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
2016-03-28,16426,N,ES,V,49,1995-03-31,0.0,252,1.0,,1.0,I,S,N,,KAT,N,1.0,28.0,MADRID,1.0,143793.48,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
2016-04-28,16426,N,ES,V,49,1995-03-31,0.0,253,1.0,,1.0,I,S,N,,KAT,N,1.0,28.0,MADRID,1.0,143793.48,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
2016-05-28,16426,N,ES,V,49,1995-03-31,0.0,254,1.0,,1.0,I,S,N,,KAT,N,1.0,28.0,MADRID,1.0,143793.48,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
2015-07-28,16445,N,ES,H,47,1995-03-31,0.0,244,1.0,,1.0,I,S,N,,KAT,N,1.0,28.0,MADRID,0.0,284996.79,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
2015-08-28,16445,N,ES,H,47,1995-03-31,0.0,245,1.0,,1.0,I,S,N,,KAT,N,1.0,28.0,MADRID,0.0,284996.79,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
2015-09-28,16445,N,ES,H,47,1995-03-31,0.0,246,1.0,,1.0,I,S,N,,KAT,N,1.0,28.0,MADRID,0.0,284996.79,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
2015-10-28,16445,N,ES,H,48,1995-03-31,0.0,247,1.0,,1.0,I,S,N,,KAT,N,1.0,28.0,MADRID,0.0,284996.79,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
2015-11-28,16445,N,ES,H,48,1995-03-31,0.0,248,1.0,,1.0,I,S,N,,KAT,N,1.0,28.0,MADRID,0.0,284996.79,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
2015-12-28,16445,N,ES,H,48,1995-03-31,0.0,249,1.0,,1.0,I,S,N,,KAT,N,1.0,28.0,MADRID,0.0,284996.79,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
2016-01-28,16445,N,ES,H,48,1995-03-31,0.0,250,1.0,,1.0,I,S,N,,KAT,N,1.0,28.0,MADRID,0.0,284996.79,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
2016-02-28,16445,N,ES,H,48,1995-03-31,0.0,251,1.0,,1.0,I,S,N,,KAT,N,1.0,28.0,MADRID,0.0,284996.79,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
2016-03-28,16445,N,ES,H,48,1995-03-31,0.0,252,1.0,,1.0,I,S,N,,KAT,N,1.0,28.0,MADRID,0.0,284996.79,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
2016-04-28,16445,N,ES,H,48,1995-03-31,0.0,253,1.0,,1.0,I,S,N,,KAT,N,1.0,28.0,MADRID,0.0,284996.79,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
2016-05-28,16445,N,ES,H,48,1995-03-31,0.0,254,1.0,,1.0,I,S,N,,KAT,N,1.0,28.0,MADRID,0.0,284996.79,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
2015-01-28,16450,B,ES,V, 54,1995-03-31,0.0,    244,1.0,,1.0,A,S,N,,KAT,N,1.0,28.0,MADRID,1.0,202125.27,02 - PARTICULARES,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0
2015-02-28,16450,B,ES,V, 54,1995-03-31,0.0,    244,1.0,,1.0,A,S,N,,KAT,N,1.0,28.0,MADRID,1.0,202125.27,02 - PARTICULARES,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0
2015-03-28,16450,B,ES,V, 54,1995-03-31,0.0,    244,1.0,,1.0,A,S,N,,KAT,N,1.0,28.0,MADRID,1.0,202125.27,02 - PARTICULARES,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0
2015-04-28,16450,B,ES,V, 54,1995-03-31,0.0,    244,1.0,,1.0,A,S,N,,KAT,N,1.0,28.0,MADRID,1.0,202125.27,02 - PARTICULARES,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0
2015-05-28,16450,B,ES,V, 54,1995-03-31,0.0,    244,1.0,,1.0,A,S,N,,KAT,N,1.0,28.0,MADRID,1.0,202125.27,02 - PARTICULARES,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0
2015-06-28,16450,B,ES,V, 54,1995-03-31,0.0,    244,1.0,,1.0,A,S,N,,KAT,N,1.0,28.0,MADRID,1.0,202125.27,02 - PARTICULARES,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0
2015-07-28,16450,B,ES,V,54,1995-03-31,0.0,244,1.0,,1.0,A,S,N,,KAT,N,1.0,28.0,MADRID,1.0,202125.27,02 - PARTICULARES,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0
2015-08-28,16450,B,ES,V,55,1995-03-31,0.0,245,1.0,,1.0,A,S,N,,KAT,N,1.0,28.0,MADRID,1.0,202125.27,02 - PARTICULARES,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0
2015-09-28,16450,B,ES,V,55,1995-03-31,0.0,246,1.0,,1.0,A,S,N,,KAT,N,1.0,28.0,MADRID,1.0,202125.27,02 - PARTICULARES,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0
2015-10-28,16450,B,ES,V,55,1995-03-31,0.0,247,1.0,,1.0,A,S,N,,KAT,N,1.0,28.0,MADRID,1.0,202125.27,02 - PARTICULARES,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0
2015-11-28,16450,B,ES,V,55,1995-03-31,0.0,248,1.0,,1.0,A,S,N,,KAT,N,1.0,28.0,MADRID,1.0,202125.27,02 - PARTICULARES,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0
2015-12-28,16450,B,ES,V,55,1995-03-31,0.0,249,1.0,,1.0,A,S,N,,KAT,N,1.0,28.0,MADRID,1.0,202125.27,02 - PARTICULARES,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0
2016-01-28,16450,B,ES,V,55,1995-03-31,0.0,250,1.0,,1.0,A,S,N,,KAT,N,1.0,28.0,MADRID,1.0,202125.27,02 - PARTICULARES,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0
2016-02-28,16450,B,ES,V,55,1995-03-31,0.0,251,1.0,,1.0,A,S,N,,KAT,N,1.0,28.0,MADRID,1.0,202125.27,02 - PARTICULARES,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0
2016-03-28,16450,B,ES,V,55,1995-03-31,0.0,252,1.0,,1.0,A,S,N,,KAT,N,1.0,28.0,MADRID,1.0,202125.27,02 - PARTICULARES,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0
2016-04-28,16450,B,ES,V,55,1995-03-31,0.0,253,1.0,,1.0,A,S,N,,KAT,N,1.0,28.0,MADRID,1.0,202125.27,02 - PARTICULARES,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0
2016-05-28,16450,B,ES,V,55,1995-03-31,0.0,254,1.0,,1.0,A,S,N,,KAT,N,1.0,28.0,MADRID,1.0,202125.27,02 - PARTICULARES,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0
2015-01-28,16456,N,ES,H, 60,2000-05-12,0.0,    239,1.0,,1.0,A,S,N,,KAT,N,1.0,28.0,MADRID,1.0,73285.41,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0
2015-02-28,16456,N,ES,H, 60,2000-05-12,0.0,    239,1.0,,1.0,A,S,N,,KAT,N,1.0,28.0,MADRID,1.0,73285.41,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0
2015-03-28,16456,N,ES,H, 60,2000-05-12,0.0,    239,1.0,,1.0,A,S,N,,KAT,N,1.0,28.0,MADRID,1.0,73285.41,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0
2015-04-28,16456,N,ES,H, 60,2000-05-12,0.0,    239,1.0,,1.0,A,S,N,,KAT,N,1.0,28.0,MADRID,1.0,73285.41,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0
2015-05-28,16456,N,ES,H, 60,2000-05-12,0.0,    239,1.0,,1.0,A,S,N,,KAT,N,1.0,28.0,MADRID,1.0,73285.41,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0
2015-06-28,16456,N,ES,H, 60,2000-05-12,0.0,    239,1.0,,1.0,A,S,N,,KAT,N,1.0,28.0,MADRID,1.0,73285.41,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0
2015-07-28,16456,N,ES,H,60,2000-05-12,0.0,239,1.0,,1.0,A,S,N,,KAT,N,1.0,28.0,MADRID,1.0,73285.41,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0
2015-08-28,16456,N,ES,H,60,2000-05-12,0.0,240,1.0,,1.0,A,S,N,,KAT,N,1.0,28.0,MADRID,1.0,73285.41,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0
2015-09-28,16456,N,ES,H,60,2000-05-12,0.0,241,1.0,,1.0,A,S,N,,KAT,N,1.0,28.0,MADRID,1.0,73285.41,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0
2015-10-28,16456,N,ES,H,60,2000-05-12,0.0,242,1.0,,1.0,A,S,N,,KAT,N,1.0,28.0,MADRID,1.0,73285.41,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0
2015-11-28,16456,N,ES,H,60,2000-05-12,0.0,243,1.0,,1.0,A,S,N,,KAT,N,1.0,28.0,MADRID,1.0,73285.41,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0
2015-12-28,16456,N,ES,H,60,2000-05-12,0.0,244,1.0,,1.0,A,S,N,,KAT,N,1.0,28.0,MADRID,1.0,73285.41,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0
2016-01-28,16456,N,ES,H,60,2000-05-12,0.0,245,1.0,,1.0,A,S,N,,KAT,N,1.0,28.0,MADRID,1.0,73285.41,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0
2016-02-28,16456,N,ES,H,60,2000-05-12,0.0,246,1.0,,1.0,A,S,N,,KAT,N,1.0,28.0,MADRID,1.0,73285.41,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0
2016-03-28,16456,N,ES,H,61,2000-05-12,0.0,247,1.0,,1.0,A,S,N,,KAT,N,1.0,28.0,MADRID,1.0,73285.41,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0
2016-04-28,16456,N,ES,H,61,2000-05-12,0.0,248,1.0,,1.0,A,S,N,,KAT,N,1.0,28.0,MADRID,1.0,73285.41,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0
2016-05-28,16456,N,ES,H,61,2000-05-12,0.0,249,1.0,,1.0,A,S,N,,KAT,N,1.0,28.0,MADRID,1.0,73285.41,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0
2015-01-28,16463,N,ES,H, 49,1995-03-31,0.0,    206,1.0,,1.0,A,S,N,,KAT,N,1.0,28.0,MADRID,1.0,162308.46,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0
2015-02-28,16463,N,ES,H, 49,1995-03-31,0.0,    206,1.0,,1.0,A,S,N,,KAT,N,1.0,28.0,MADRID,1.0,162308.46,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0
2015-03-28,16463,N,ES,H, 49,1995-03-31,0.0,    206,1.0,,1.0,A,S,N,,KAT,N,1.0,28.0,MADRID,1.0,162308.46,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0
2015-04-28,16463,N,ES,H, 49,1995-03-31,0.0,    206,1.0,,1.0,A,S,N,,KAT,N,1.0,28.0,MADRID,1.0,162308.46,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0
2015-05-28,16463,N,ES,H, 49,1995-03-31,0.0,    206,1.0,,1.0,A,S,N,,KAT,N,1.0,28.0,MADRID,1.0,162308.46,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0
2015-06-28,16463,N,ES,H, 49,1995-03-31,0.0,    206,1.0,,1.0,A,S,N,,KAT,N,1.0,28.0,MADRID,1.0,162308.46,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0
2015-07-28,16463,N,ES,H,49,1995-03-31,0.0,206,1.0,,1.0,A,S,N,,KAT,N,1.0,28.0,MADRID,1.0,162308.46,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0
2015-08-28,16463,N,ES,H,49,1995-03-31,0.0,207,1.0,,1.0,A,S,N,,KAT,N,1.0,28.0,MADRID,1.0,162308.46,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0
2015-09-28,16463,N,ES,H,49,1995-03-31,0.0,208,1.0,,1.0,A,S,N,,KAT,N,1.0,28.0,MADRID,1.0,162308.46,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0
2015-10-28,16463,N,ES,H,49,1995-03-31,0.0,209,1.0,,1.0,A,S,N,,KAT,N,1.0,28.0,MADRID,1.0,162308.46,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0
2015-11-28,16463,N,ES,H,49,1995-03-31,0.0,210,1.0,,1.0,A,S,N,,KAT,N,1.0,28.0,MADRID,1.0,162308.46,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0
2015-12-28,16463,N,ES,H,49,1995-03-31,0.0,211,1.0,,1.0,A,S,N,,KAT,N,1.0,28.0,MADRID,1.0,162308.46,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0
2016-01-28,16463,N,ES,H,49,1995-03-31,0.0,212,1.0,,1.0,A,S,N,,KAT,N,1.0,28.0,MADRID,1.0,162308.46,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1
2016-02-28,16463,N,ES,H,49,1995-03-31,0.0,213,1.0,,1.0,A,S,N,,KAT,N,1.0,28.0,MADRID,1.0,162308.46,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0
2016-03-28,16463,N,ES,H,49,1995-03-31,0.0,214,1.0,,1.0,A,S,N,,KAT,N,1.0,28.0,MADRID,1.0,162308.46,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0
2016-04-28,16463,N,ES,H,49,1995-03-31,0.0,215,1.0,,1.0,A,S,N,,KAT,N,1.0,28.0,MADRID,1.0,162308.46,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0
2016-05-28,16463,N,ES,H,50,1995-03-31,0.0,216,1.0,,1.0,A,S,N,,KAT,N,1.0,28.0,MADRID,1.0,162308.46,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0
2015-07-28,16465,N,ES,H,55,1995-04-01,0.0,107,1.0,,1.0,I,S,N,,KCH,N,1.0,28.0,MADRID,0.0,37449.15,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
2015-08-28,16465,N,ES,H,55,1995-04-01,0.0,108,1.0,,1.0,I,S,N,,KCH,N,1.0,28.0,MADRID,0.0,37449.15,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
2015-09-28,16465,N,ES,H,55,1995-04-01,0.0,109,1.0,,1.0,I,S,N,,KCH,N,1.0,28.0,MADRID,0.0,37449.15,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
2015-10-28,16465,N,ES,H,55,1995-04-01,0.0,110,1.0,,1.0,I,S,N,,KCH,N,1.0,28.0,MADRID,0.0,37449.15,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
2015-11-28,16465,N,ES,H,55,1995-04-01,0.0,111,1.0,,1.0,I,S,N,,KCH,N,1.0,28.0,MADRID,0.0,37449.15,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
2015-12-28,16465,N,ES,H,55,1995-04-01,0.0,112,1.0,,1.0,I,S,N,,KCH,N,1.0,28.0,MADRID,0.0,37449.15,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
2016-01-28,16465,N,ES,H,55,1995-04-01,0.0,113,1.0,,1.0,I,S,N,,KCH,N,1.0,28.0,MADRID,0.0,37449.15,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
2016-02-28,16465,N,ES,H,55,1995-04-01,0.0,114,1.0,,1.0,I,S,N,,KCH,N,1.0,28.0,MADRID,0.0,37449.15,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
2016-03-28,16465,N,ES,H,55,1995-04-01,0.0,115,1.0,,1.0,I,S,N,,KCH,N,1.0,28.0,MADRID,0.0,37449.15,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
2016-04-28,16465,N,ES,H,55,1995-04-01,0.0,116,1.0,,1.0,I,S,N,,KCH,N,1.0,28.0,MADRID,0.0,37449.15,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
2016-05-28,16465,N,ES,H,55,1995-04-01,0.0,117,1.0,,1.0,I,S,N,,KCH,N,1.0,28.0,MADRID,0.0,37449.15,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
2015-01-28,16468,N,ES,H, 46,1995-04-01,0.0,    244,1.0,,1.0,I,S,N,,KAT,N,1.0,28.0,MADRID,0.0,55825.95,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
2015-02-28,16468,N,ES,H, 46,1995-04-01,0.0,    244,1.0,,1.0,I,S,N,,KAT,N,1.0,28.0,MADRID,0.0,55825.95,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
2015-03-28,16468,N,ES,H, 46,1995-04-01,0.0,    244,1.0,,1.0,I,S,N,,KAT,N,1.0,28.0,MADRID,0.0,55825.95,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
2015-04-28,16468,N,ES,H, 46,1995-04-01,0.0,    244,1.0,,1.0,I,S,N,,KAT,N,1.0,28.0,MADRID,0.0,55825.95,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
2015-05-28,16468,N,ES,H, 46,1995-04-01,0.0,    244,1.0,,1.0,I,S,N,,KAT,N,1.0,28.0,MADRID,0.0,55825.95,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
2015-06-28,16468,N,ES,H, 46,1995-04-01,0.0,    244,1.0,,1.0,I,S,N,,KAT,N,1.0,28.0,MADRID,0.0,55825.95,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
2015-07-28,16468,N,ES,H,46,1995-04-01,0.0,244,1.0,,1.0,I,S,N,,KAT,N,1.0,28.0,MADRID,0.0,55825.95,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
2015-08-28,16468,N,ES,H,46,1995-04-01,0.0,245,1.0,,1.0,I,S,N,,KAT,N,1.0,28.0,MADRID,0.0,55825.95,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
2015-09-28,16468,N,ES,H,46,1995-04-01,0.0,246,1.0,,1.0,I,S,N,,KAT,N,1.0,28.0,MADRID,0.0,55825.95,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
2015-10-28,16468,N,ES,H,46,1995-04-01,0.0,247,1.0,,1.0,I,S,N,,KAT,N,1.0,28.0,MADRID,0.0,55825.95,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
2015-11-28,16468,N,ES,H,46,1995-04-01,0.0,248,1.0,,1.0,I,S,N,,KAT,N,1.0,28.0,MADRID,0.0,55825.95,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
2015-12-28,16468,N,ES,H,46,1995-04-01,0.0,249,1.0,,1.0,I,S,N,,KAT,N,1.0,28.0,MADRID,0.0,55825.95,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
2016-01-28,16468,N,ES,H,46,1995-04-01,0.0,250,1.0,,1.0,I,S,N,,KAT,N,1.0,28.0,MADRID,0.0,55825.95,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
2016-02-28,16468,N,ES,H,47,1995-04-01,0.0,251,1.0,,1.0,I,S,N,,KAT,N,1.0,28.0,MADRID,0.0,55825.95,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
2016-03-28,16468,N,ES,H,47,1995-04-01,0.0,252,1.0,,1.0,I,S,N,,KAT,N,1.0,28.0,MADRID,0.0,55825.95,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
2016-04-28,16468,N,ES,H,47,1995-04-01,0.0,253,1.0,,1.0,I,S,N,,KAT,N,1.0,28.0,MADRID,0.0,55825.95,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
2016-05-28,16468,N,ES,H,47,1995-04-01,0.0,254,1.0,,1.0,I,S,N,,KAT,N,1.0,28.0,MADRID,0.0,55825.95,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
2015-01-28,16478,N,ES,H, 44,1995-04-03,0.0,    115,1.0,,1.0,I,S,N,,KAT,N,1.0,28.0,MADRID,0.0,152306.67,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
2015-02-28,16478,N,ES,H, 44,1995-04-03,0.0,    115,1.0,,1.0,I,S,N,,KAT,N,1.0,28.0,MADRID,0.0,152306.67,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
